seasoncollected,yearcollected,waterbody,scientificname,phylum
summer,1992,Mediterranean sea,Alvania lineata,Mollusca
summer,1992,Mediterranean sea,Skeneopsis planorbis,Mollusca
summer,1992,Mediterranean sea,Clanculus jussieui,Mollusca
summer,1992,Mediterranean sea,Musculus costulatus,Mollusca
summer,1992,Mediterranean sea,Luria lurida,Mollusca
summer,1992,Mediterranean sea,Hiatella arctica,Mollusca
summer,1992,Mediterranean sea,Tricolia pullus,Mollusca
summer,1992,Mediterranean sea,Manzonia crassa,Mollusca
summer,1992,Mediterranean sea,Euspira intricata,Mollusca
summer,1992,Mediterranean sea,Modiolus barbatus,Mollusca
summer,1992,Mediterranean sea,Enginella leucozona,Mollusca
summer,1992,Mediterranean sea,Crisilla semistriata,Mollusca
summer,1992,Mediterranean sea,Cerithiopsis tubercularis,Mollusca
summer,1992,Mediterranean sea,Myrtea spinifera,Mollusca
summer,1992,Mediterranean sea,Truncatella subcylindrica,Mollusca
summer,1992,Mediterranean sea,Jujubinus exasperatus,Mollusca
summer,1992,Mediterranean sea,Vexillum granum,Mollusca
summer,1992,Mediterranean sea,Mangelia vauquelini,Mollusca
summer,1992,Mediterranean sea,Acanthocardia aculeata,Mollusca
summer,1992,Mediterranean sea,Epitonium clathrus,Mollusca
summer,1992,Mediterranean sea,Buccinulum corneum,Mollusca
summer,1992,Mediterranean sea,Hadriania craticulata,Mollusca
summer,1992,Mediterranean sea,Lucinella divaricata,Mollusca
summer,1992,Mediterranean sea,Callistochiton pachylasmae,Mollusca
summer,1992,Mediterranean sea,Euspira macilenta,Mollusca
summer,1992,Mediterranean sea,Alvania cimex,Mollusca
summer,1992,Mediterranean sea,Stramonita haemastoma,Mollusca
summer,1992,Mediterranean sea,Acanthochitona fascicularis,Mollusca
summer,1992,Mediterranean sea,Raphitoma densa,Mollusca
summer,1992,Mediterranean sea,Acanthocardia tuberculata,Mollusca
summer,1992,Mediterranean sea,Fusinus pulchellus,Mollusca
summer,1992,Mediterranean sea,Comarmondia gracilis,Mollusca
summer,1992,Mediterranean sea,Clanculus corallinus,Mollusca
summer,1992,Mediterranean sea,Monophorus perversus,Mollusca
summer,1992,Mediterranean sea,Tectura virginea,Mollusca
summer,1992,Mediterranean sea,Lepidochitona (Lepidochitona) monterosatoi,Mollusca
summer,1992,Mediterranean sea,Omalogyra atomus,Mollusca
summer,1992,Mediterranean sea,Folinella excavata,Mollusca
summer,1992,Mediterranean sea,Petalifera petalifera,Mollusca
summer,1992,Mediterranean sea,Clavus maravignae,Mollusca
summer,1992,Mediterranean sea,Callochiton septemvalvis,Mollusca
summer,1992,Mediterranean sea,Muricopsis cristata,Mollusca
summer,1992,Mediterranean sea,Pseudosimnia carnea,Mollusca
summer,1992,Mediterranean sea,Bolma rugosa,Mollusca
summer,1992,Mediterranean sea,Anatoma crispata,Mollusca
summer,1992,Mediterranean sea,Retusa umbilicata,Mollusca
summer,1992,Mediterranean sea,Turritella communis,Mollusca
winter,1995,Mediterranean sea,Bittium reticulatum,Mollusca
winter,1995,Mediterranean sea,Musculus niger,Mollusca
winter,1995,Mediterranean sea,Arca noae,Mollusca
winter,1995,Mediterranean sea,Lepidochitona cinerea,Mollusca
winter,1995,Mediterranean sea,Bittium reticulatum,Mollusca
winter,1995,Mediterranean sea,Alvania aspera,Mollusca
winter,1995,Mediterranean sea,Chiton corallinus,Mollusca
winter,1995,Mediterranean sea,Puncturella noachina,Mollusca
winter,1995,Mediterranean sea,Haminoea navicula,Mollusca
winter,1995,Mediterranean sea,Ocinebrina aciculata,Mollusca
winter,1995,Mediterranean sea,Musculus discors,Mollusca
winter,1995,Mediterranean sea,Clanculus cruciatus,Mollusca
winter,1995,Mediterranean sea,Homalopoma sanguineum,Mollusca
winter,1995,Mediterranean sea,Jujubinus striatus,Mollusca
winter,1995,Mediterranean sea,Arca tetragona,Mollusca
winter,1995,Mediterranean sea,Conus mediterraneus,Mollusca
winter,1995,Mediterranean sea,Crepidula unguiformis,Mollusca
winter,1995,Mediterranean sea,Cerithium vulgatum,Mollusca
winter,1995,Mediterranean sea,Diodora italica,Mollusca
winter,1995,Mediterranean sea,Manupecten pesfelis,Mollusca
winter,1995,Mediterranean sea,Cardita calyculata,Mollusca
winter,1995,Mediterranean sea,Parvicardium minimum,Mollusca
winter,1995,Mediterranean sea,Hadriania craticulata,Mollusca
winter,1995,Mediterranean sea,Raphitoma horrida,Mollusca
winter,1995,Mediterranean sea,Emarginula octaviana,Mollusca
winter,1995,Mediterranean sea,Parvicardium exiguum,Mollusca
winter,1995,Mediterranean sea,Nassarius pygmaeus,Mollusca
winter,1995,Mediterranean sea,Haliotis tuberculata lamellosa,Mollusca
winter,1995,Mediterranean sea,Striarca lactea,Mollusca
winter,1995,Mediterranean sea,Alvania lineata,Mollusca
winter,1995,Mediterranean sea,Kurtiella bidentata,Mollusca
winter,1995,Mediterranean sea,Alvania geryonia,Mollusca
winter,1995,Mediterranean sea,Tricolia pullus,Mollusca
winter,1995,Mediterranean sea,Clausinella fasciata,Mollusca
winter,1995,Mediterranean sea,Modiolus barbatus,Mollusca
winter,1995,Mediterranean sea,Hiatella arctica,Mollusca
winter,1995,Mediterranean sea,Clanculus corallinus,Mollusca
winter,1995,Mediterranean sea,Acanthochitona fascicularis,Mollusca
winter,1995,Mediterranean sea,Acanthochitona fascicularis,Mollusca
winter,1995,Mediterranean sea,Aglaja tricolorata,Mollusca
winter,1995,Mediterranean sea,Talochlamys multistriata,Mollusca
winter,1995,Mediterranean sea,Columbella rustica,Mollusca
winter,1995,Mediterranean sea,Melarhaphe neritoides,Mollusca
winter,1995,Mediterranean sea,Limaria loscombi,Mollusca
winter,1995,Mediterranean sea,Barbatia barbata,Mollusca
winter,1995,Mediterranean sea,Venus verrucosa,Mollusca
winter,1978,Mediterranean sea,Venerupis corrugata,Mollusca
winter,1978,Mediterranean sea,Venerupis corrugata,Mollusca
winter,1978,Mediterranean sea,Venerupis corrugata,Mollusca
winter,1978,Mediterranean sea,Polititapes rhomboides,Mollusca
winter,1978,Mediterranean sea,Irus irus,Mollusca
winter,1978,Mediterranean sea,Irus irus,Mollusca
winter,1978,Mediterranean sea,Irus irus,Mollusca
winter,1978,Mediterranean sea,Alvania discors,Mollusca
winter,1978,Mediterranean sea,Anomia ephippium,Mollusca
winter,1978,Mediterranean sea,Anomia ephippium,Mollusca
winter,1978,Mediterranean sea,Anomia ephippium,Mollusca
winter,1978,Mediterranean sea,Gregariella petagnae,Mollusca
winter,1978,Mediterranean sea,Gregariella petagnae,Mollusca
winter,1978,Mediterranean sea,Gregariella petagnae,Mollusca
winter,1978,Mediterranean sea,Conus ventricosus,Mollusca
winter,1978,Mediterranean sea,Conus ventricosus,Mollusca
winter,1978,Mediterranean sea,Conus ventricosus,Mollusca
winter,1978,Mediterranean sea,Rissoa variabilis,Mollusca
winter,1978,Mediterranean sea,Hiatella rugosa,Mollusca
winter,1978,Mediterranean sea,Hiatella rugosa,Mollusca
winter,1978,Mediterranean sea,Hiatella rugosa,Mollusca
winter,1978,Mediterranean sea,Dendropoma cristatum,Mollusca
winter,1978,Mediterranean sea,Dendropoma cristatum,Mollusca
winter,1978,Mediterranean sea,Philine quadripartita,Mollusca
winter,1978,Mediterranean sea,Philine quadripartita,Mollusca
winter,1978,Mediterranean sea,Ocinebrina edwardsii,Mollusca
winter,1978,Mediterranean sea,Ocinebrina edwardsii,Mollusca
winter,1978,Mediterranean sea,Ocinebrina edwardsii,Mollusca
winter,1978,Mediterranean sea,Patella caerulea,Mollusca
winter,1978,Mediterranean sea,Patella caerulea,Mollusca
winter,1978,Mediterranean sea,Trachydermon cinereus,Mollusca
winter,1978,Mediterranean sea,Trachydermon cinereus,Mollusca
winter,1978,Mediterranean sea,Bittium reticulatum,Mollusca
winter,1978,Mediterranean sea,Bittium reticulatum,Mollusca
winter,1978,Mediterranean sea,Bittium reticulatum,Mollusca
winter,1978,Mediterranean sea,Alvania mamillata,Mollusca
winter,1978,Mediterranean sea,Chama gryphoides,Mollusca
winter,1978,Mediterranean sea,Vermetus triquetrus,Mollusca
winter,1978,Mediterranean sea,Vermetus triquetrus,Mollusca
winter,1978,Mediterranean sea,Vermetus triquetrus,Mollusca
winter,1978,Mediterranean sea,Mytilaster lineatus,Mollusca
winter,1978,Mediterranean sea,Mytilaster lineatus,Mollusca
winter,1978,Mediterranean sea,Mytilaster lineatus,Mollusca
winter,1978,Mediterranean sea,Pseudochama gryphina,Mollusca
winter,1978,Mediterranean sea,Pseudochama gryphina,Mollusca
winter,1978,Mediterranean sea,Pusillina marginata,Mollusca
winter,1978,Mediterranean sea,Alvania cimex,Mollusca
winter,1978,Mediterranean sea,Barleeia unifasciata,Mollusca
winter,1978,Mediterranean sea,Acanthochitona fascicularis,Mollusca
winter,1978,Mediterranean sea,Felimare villafranca,Mollusca
winter,1978,Mediterranean sea,Gibbula varia,Mollusca
winter,1978,Mediterranean sea,Acanthochitona fascicularis,Mollusca
winter,1978,Mediterranean sea,Monophorus perversus,Mollusca
winter,1978,Mediterranean sea,Monophorus perversus,Mollusca
winter,1978,Mediterranean sea,Monophorus perversus,Mollusca
winter,1978,Mediterranean sea,Pusillina marginata,Mollusca
winter,1978,Mediterranean sea,Rissoa splendida,Mollusca
winter,1978,Mediterranean sea,Rissoa splendida,Mollusca
winter,1978,Mediterranean sea,Rissoa splendida,Mollusca
winter,1978,Mediterranean sea,Rissoa porifera,Mollusca
winter,1978,Mediterranean sea,Pusillina lineolata,Mollusca
winter,1978,Mediterranean sea,Rissoa similis,Mollusca
winter,1978,Mediterranean sea,Rissoa similis,Mollusca
winter,1978,Mediterranean sea,Rissoa similis,Mollusca
winter,1978,Mediterranean sea,Tricolia tenuis,Mollusca
winter,1978,Mediterranean sea,Tricolia tenuis,Mollusca
winter,1978,Mediterranean sea,Cerithium rupestre,Mollusca
winter,1978,Mediterranean sea,Columbella rustica,Mollusca
winter,1978,Mediterranean sea,Columbella rustica,Mollusca
winter,1978,Mediterranean sea,Sphenia binghami,Mollusca
winter,1978,Mediterranean sea,Mytilus galloprovincialis,Mollusca
winter,1978,Mediterranean sea,Mytilus galloprovincialis,Mollusca
winter,1978,Mediterranean sea,Mytilus galloprovincialis,Mollusca
winter,1978,Mediterranean sea,Melarhaphe neritoides,Mollusca
winter,1978,Mediterranean sea,Melarhaphe neritoides,Mollusca
winter,1978,Mediterranean sea,Rocellaria dubia,Mollusca
winter,1978,Mediterranean sea,Nassarius lima,Mollusca
winter,1978,Mediterranean sea,Nassarius incrassatus,Mollusca
winter,1978,Mediterranean sea,Nassarius incrassatus,Mollusca
winter,1978,Mediterranean sea,Nassarius incrassatus,Mollusca
winter,1978,Mediterranean sea,Alvania lineata,Mollusca
winter,1978,Mediterranean sea,Alvania lineata,Mollusca
winter,1978,Mediterranean sea,Alvania rudis,Mollusca
winter,1978,Mediterranean sea,Striarca lactea,Mollusca
winter,1978,Mediterranean sea,Striarca lactea,Mollusca
winter,1978,Mediterranean sea,Musculus costulatus,Mollusca
winter,1978,Mediterranean sea,Musculus costulatus,Mollusca
winter,1978,Mediterranean sea,Ocenebra erinaceus,Mollusca
winter,1978,Mediterranean sea,Musculus costulatus,Mollusca
winter,1978,Mediterranean sea,Tricolia pullus,Mollusca
winter,1978,Mediterranean sea,Modiolus barbatus,Mollusca
winter,1978,Mediterranean sea,Gibberula miliaria,Mollusca
winter,1978,Mediterranean sea,Modiolus barbatus,Mollusca
winter,1978,Mediterranean sea,Modiolus barbatus,Mollusca
winter,1978,Mediterranean sea,Pisania striata,Mollusca
winter,1978,Mediterranean sea,Pisania striata,Mollusca
winter,1978,Mediterranean sea,Pisania striata,Mollusca
winter,1978,Mediterranean sea,Aplysia punctata,Mollusca
winter,1978,Mediterranean sea,Hexaplex trunculus,Mollusca
winter,1978,Mediterranean sea,Epitonium clathrus,Mollusca
winter,1978,Mediterranean sea,Ostrea stentina,Mollusca
summer,1992,Mediterranean sea,,
spring,1994,Baltic Sea,Capitella,Annelida
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Nemertea,Nemertea
spring,1994,Baltic Sea,Cladocera,Arthropoda
spring,1994,Baltic Sea,Foraminifera,Foraminifera
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Halicryptus,Priapulida
spring,1994,Baltic Sea,Arachnida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Copepoda,Arthropoda
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Diastylis,Arthropoda
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Mytilus edulis,Mollusca
spring,1994,Baltic Sea,Ampharete,Annelida
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Halicryptus,Priapulida
spring,1994,Baltic Sea,Halicryptus,Priapulida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Terebellidae,Annelida
spring,1994,Baltic Sea,Gammarus,Arthropoda
spring,1994,Baltic Sea,Prostoma,Nemertea
spring,1994,Baltic Sea,Pygospio,Annelida
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Astarte,Mollusca
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Cladocera,Arthropoda
spring,1994,Baltic Sea,Foraminifera,Foraminifera
spring,1994,Baltic Sea,Alkmaria rominji,Annelida
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Scoloplos,Annelida
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Priapulida,Priapulida
spring,1994,Baltic Sea,Aricidea,Annelida
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Trochochaeta multisetosa,Annelida
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Halicryptus,Priapulida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Terebellidae,Annelida
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Mytilus edulis,Mollusca
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Pygospio,Annelida
spring,1994,Baltic Sea,Nemertea,Nemertea
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1994,Baltic Sea,Pygospio,Annelida
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Alkmaria rominji,Annelida
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Diastylis,Arthropoda
spring,1994,Baltic Sea,Mytilus edulis,Mollusca
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Halicryptus,Priapulida
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Terebellidae,Annelida
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Scoloplos,Annelida
spring,1994,Baltic Sea,Scoloplos,Annelida
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Mysida,Arthropoda
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Scoloplos,Annelida
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Priapulida,Priapulida
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Aricidea,Annelida
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Trochochaeta multisetosa,Annelida
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Macoma balthica,Mollusca
spring,1994,Baltic Sea,Priapulida,Priapulida
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Harpacticoida,Arthropoda
spring,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Terebellidae,Annelida
spring,1994,Baltic Sea,Harmothoe,Annelida
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Priapulida,Priapulida
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1994,Baltic Sea,Saduria entomon,Arthropoda
spring,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Mytilus edulis,Mollusca
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Mysida,Arthropoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Macoma balthica,Mollusca
summer,1994,Baltic Sea,Alkmaria rominji,Annelida
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Polychaeta,Annelida
summer,1994,Baltic Sea,Halicryptus,Priapulida
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Gammarus,Arthropoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Polychaeta,Annelida
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Macoma balthica,Mollusca
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Macoma balthica,Mollusca
summer,1994,Baltic Sea,Foraminifera,Foraminifera
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Polychaeta,Annelida
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Acari,Arthropoda
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Foraminifera,Foraminifera
summer,1994,Baltic Sea,Macoma balthica,Mollusca
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Cladocera,Arthropoda
summer,1994,Baltic Sea,Saduria entomon,Arthropoda
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Harmothoe,Annelida
summer,1994,Baltic Sea,Priapulida,Priapulida
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Polychaeta,Annelida
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
summer,1994,Baltic Sea,Halicryptus,Priapulida
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Saduria entomon,Arthropoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Polychaeta,Annelida
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Pontoporeia femorata,Arthropoda
summer,1994,Baltic Sea,Ciliata,Chordata
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Harmothoe,Annelida
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Turbellaria,
summer,1995,Baltic Sea,Ostracoda,Arthropoda
summer,1995,Baltic Sea,Turbellaria,
summer,1995,Baltic Sea,Biota,
summer,1995,Baltic Sea,Biota,
summer,1995,Baltic Sea,Biota,
summer,1995,Baltic Sea,Biota,
summer,1995,Baltic Sea,Copepoda,Arthropoda
summer,1995,Baltic Sea,Oligochaeta,Annelida
summer,1995,Baltic Sea,Harpacticoida,Arthropoda
summer,1995,Baltic Sea,Nematoda,Nematoda
summer,1995,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1995,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1995,Baltic Sea,Mysida,Arthropoda
summer,1995,Baltic Sea,Saduria entomon,Arthropoda
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Saduria entomon,Arthropoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Ascidiacea,Chordata
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Acari,Arthropoda
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1995,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1995,Baltic Sea,Mysida,Arthropoda
summer,1995,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1995,Baltic Sea,Ostracoda,Arthropoda
summer,1995,Baltic Sea,Turbellaria,
summer,1995,Baltic Sea,Biota,
summer,1995,Baltic Sea,Copepoda,Arthropoda
summer,1995,Baltic Sea,Copepoda,Arthropoda
summer,1995,Baltic Sea,Oligochaeta,Annelida
summer,1995,Baltic Sea,Harpacticoida,Arthropoda
summer,1995,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Monoporeia affinis,Arthropoda
summer,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
summer,1994,Baltic Sea,Oligochaeta,Annelida
summer,1994,Baltic Sea,Harpacticoida,Arthropoda
summer,1994,Baltic Sea,Nematoda,Nematoda
summer,1994,Baltic Sea,Ostracoda,Arthropoda
summer,1994,Baltic Sea,Biota,
summer,1994,Baltic Sea,Copepoda,Arthropoda
summer,1994,Baltic Sea,Turbellaria,
summer,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Ostracoda,Arthropoda
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Turbellaria,
spring,1994,Baltic Sea,Biota,
spring,1994,Baltic Sea,Oligochaeta,Annelida
spring,1994,Baltic Sea,Polychaeta,Annelida
spring,1994,Baltic Sea,Acari,Arthropoda
spring,1994,Baltic Sea,Ciliata,Chordata
spring,1994,Baltic Sea,Nematoda,Nematoda
spring,1994,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1995,Baltic Sea,Monoporeia affinis,Arthropoda
spring,1995,Baltic Sea,Mysida,Arthropoda
spring,1995,Baltic Sea,Bacillariophyceae,Ochrophyta
spring,1995,Baltic Sea,Saduria entomon,Arthropoda
