seasoncollected,yearcollected,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,scientificname,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Caloria elegans,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Caloria,,elegans
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Ocinebrina aciculata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocinebrina,,aciculata
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Lithophaga lithophaga,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Lithophaga,,lithophaga
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Chama gryphoides,Species,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Chama,,gryphoides
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Hirtomurex squamosus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Hirtomurex,,squamosus
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Haliotis tuberculata,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,,tuberculata
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Anomia ephippium,Species,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,,ephippium
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Raphitoma echinata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,echinata
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Dendrodoris limbata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Dendrodorididae,Dendrodoris,,limbata
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Elysia timida,Species,Animalia,Mollusca,Gastropoda,,Plakobranchidae,Elysia,,timida
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Jujubinus gravinae,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,gravinae
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Felimare picta,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,,picta
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Flabellina pedata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Edmundsella,,pedata
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Homalopoma sanguineum,Species,Animalia,Mollusca,Gastropoda,Trochida,Colloniidae,Homalopoma,,sanguineum
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Jujubinus striatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,striatus
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Arca tetragona,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Tetrarca,,tetragona
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Cuthona caerulea,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Trinchesia,,caerulea
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Rissoa variabilis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,variabilis
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Mangelia taeniata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Mangelia,,taeniata
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Kellia suborbicularis,Species,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kellia,,suborbicularis
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Raphitoma laviae,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Raphitoma,,laviae
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Calliostoma zizyphinum,Species,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,,zizyphinum
winter,1984,Mediterranean sea,,,,,Islas Medes_1984_1-30,3.224491,,,42.045338,Elysia viridis,Species,Animalia,Mollusca,Gastropoda,,Plakobranchidae,Elysia,,viridis
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Alvania cimex,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,cimex
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Acanthochitona discrepans,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,,discrepans
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Acanthochitona fascicularis,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,,fascicularis
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Barleeia unifasciata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Barleeia,,unifasciata
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Calma glaucoides,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Calmidae,Calma,,glaucoides
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Vitreolina incurva,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Vitreolina,,incurva
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Gibbula varia,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,varia
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Chiton olivaceus,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Chitonidae,Rhyssoplax,,olivacea
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Parvicardium pinnulatum,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,pinnulatum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Cerithium rupestre,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Columbella rustica,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Columbella,,rustica
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Callochiton septemvalvis,Species,Animalia,Mollusca,Polyplacophora,Callochitonida,Callochitonidae,Callochiton,,septemvalvis
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Nassarius corniculum,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,corniculum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Parvicardium exiguum,Species,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,exiguum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Cerithium lividulum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,lividulum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Diodora graeca,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,graeca
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Striarca lactea,Species,Animalia,Mollusca,Bivalvia,Arcida,Noetiidae,Striarca,,lactea
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Aplysia punctata,Species,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Aplysia,,punctata
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Cylichna cylindracea,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,,cylindracea
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Mytilaster minimus,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,minimus
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Jujubinus exasperatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,exasperatus
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Cerithiopsis tubercularis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,tubercularis
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Gibbula adansonii,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,adansonii
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Gibbula racketti,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,racketti
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Arca noae,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Arca,,noae
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Bittium reticulatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,reticulatum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Chama gryphoides,Species,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Chama,,gryphoides
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Pseudochama gryphina,Species,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Pseudochama,,gryphina
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Anomia ephippium,Species,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Anomia,,ephippium
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Cerithium vulgatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Melanella polita,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,,polita
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Irus irus,Species,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Irus,,irus
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Conus mediterraneus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,ventricosus
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Jujubinus striatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,striatus
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Cardita calyculata,Species,Animalia,Mollusca,Bivalvia,Carditida,Carditidae,Cardita,,calyculata
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Diodora italica,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,italica
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Diodora italica,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,,italica
winter,1969,Mediterranean sea,,,,,Marseille area_1969_5-25,5.546588,,,43.188593,Hiatella rugosa,Species,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,,rugosa
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Acanthochitona fascicularis,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,,fascicularis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Barleeia unifasciata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Barleeia,,unifasciata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Granulina marginata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Granulinidae,Granulina,,marginata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Alvania cimex,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,cimex
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Tricolia speciosa,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,speciosa
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Monophorus perversus,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Monophorus,,perversus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Clanculus corallinus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Clanculus,,corallinus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibbula guttadauri,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,guttadauri
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Felimare villafranca,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,,villafranca
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Pusillina lineolata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,lineolata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Rissoa similis,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,similis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibbula fanulum,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,fanulum
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Barbatia barbata,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Barbatia,,barbata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Chauvetia affinis,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Chauvetiidae,Chauvetia,,affinis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Petalifera petalifera,Species,Animalia,Mollusca,Gastropoda,Aplysiida,Aplysiidae,Petalifera,,petalifera
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Fusinus rostratus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Pseudofusus,,rostratus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Turbonilla pulchella,Species,Animalia,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,pulchella
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Felimida krohni,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimida,,krohni
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Tricolia tenuis,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,tenuis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Calliostoma conulus,Species,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,,conulus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibbula drepanensis,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,drepanensis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Bolma rugosa,Species,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Bolma,,rugosa
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Scissurella costata,Species,Animalia,Mollusca,Gastropoda,Lepetellida,Scissurellidae,Scissurella,,costata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Columbella rustica,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Columbella,,rustica
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Muricopsis cristata,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Muricopsis,,cristata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Alvania lineata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,lineata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Rissoa ventricosa,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,ventricosa
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Calliostoma laugieri,Species,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,,laugieri
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Clanculus jussieui,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Clanculus,,jussieui
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibbula turbinoides,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,turbinoides
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibberula philippii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,philippii
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Lepidopleurus cajetanus,Species,Animalia,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Lepidopleurus,,cajetanus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Mitromorpha olivoidea,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Mitromorphidae,Mitromorpha,,olivoidea
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Nassarius incrassatus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Tritia,,incrassata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Pollia dorbignyi,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Aplus,,dorbignyi
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Coralliophila meyendorffii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Coralliophila,,meyendorffii
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Amygdalum politum,Species,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Amygdalum,,politum
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Tricolia pullus,Species,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,pullus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Hiatella arctica,Species,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,,arctica
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Enginella leucozona,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Pisaniidae,Enginella,,leucozona
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Alvania lanciae,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,lanciae
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibberula miliaria,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Cystiscidae,Gibberula,,miliaria
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Cerithiopsis tubercularis,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiopsidae,Cerithiopsis,,tubercularis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Mitrella gervillii,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,,gervillii
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Hexaplex trunculus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Hexaplex,,trunculus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Alvania subcrenulata,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,subcrenulata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Tergipes tergipes,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Tergipedidae,Tergipes,,tergipes
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Jujubinus exasperatus,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Jujubinus,,exasperatus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Flabellina lineata,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Fjordia,,lineata
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Fasciolaria lignaria,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Tarantinaea,,lignaria
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Vexillum ebenus,Species,Animalia,Mollusca,Gastropoda,Neogastropoda,Costellariidae,Pusia,,ebenus
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Gibbula ardens,Species,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Gibbula,,ardens
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Arca noae,Species,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Arca,,noae
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Bittium reticulatum,Species,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Bittium,,reticulatum
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Thuridilla hopei,Species,Animalia,Mollusca,Gastropoda,,Plakobranchidae,Thuridilla,,hopei
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Haminoea hydatis,Species,Animalia,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,,hydatis
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Rissoa membranacea,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,membranacea
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Rissoina bruguieri,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoinidae,Rissoina,,bruguieri
summer,1992,Mediterranean sea,,,,,Calvi_1980-1983_3-30,8.747125,,,42.571923,Runcina coronata,Species,Animalia,Mollusca,Gastropoda,Runcinida,Runcinidae,Runcina,,coronata
