id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"BedAbund (#/m^2)","BedWetWtBiom (g/m^2)"
44614060,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_16","Protodrilus flavocapitatus",urn:lsid:marinespecies.org:taxname:130844,http://marinespecies.org/aphia.php?p=taxdetails&id=130844,Species,"Lindrilus flavocapitatus","(Uljanina, 1877)",http://marinespecies.org/aphia.php?p=taxdetails&id=995092,Animalia,Annelida,Polychaeta,,Protodrilidae,Lindrilus,,flavocapitatus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_164",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,36,0.008
44614062,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_11","Spisula subtruncata",urn:lsid:marinespecies.org:taxname:140302,http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Species,"Spisula subtruncata","(da Costa, 1778)",http://marinespecies.org/aphia.php?p=taxdetails&id=140302,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Spisula,,subtruncata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_98",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,40,0.008
44614064,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_193","Nana neritea",urn:lsid:marinespecies.org:taxname:597203,http://marinespecies.org/aphia.php?p=taxdetails&id=597203,Species,"Cyclope neritea","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140487,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,Cyclope,,neritea,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_22",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.52
44614066,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_167","Gammarus insensibilis",urn:lsid:marinespecies.org:taxname:102280,http://marinespecies.org/aphia.php?p=taxdetails&id=102280,Species,"Gammarus insensibilis","Stock, 1966",http://marinespecies.org/aphia.php?p=taxdetails&id=102280,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,insensibilis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_189",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,140,0.068
44614068,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_184","Synisoma capito",urn:lsid:marinespecies.org:taxname:119057,http://marinespecies.org/aphia.php?p=taxdetails&id=119057,Species,"Stenosoma capito","(Rathke, 1836)",http://marinespecies.org/aphia.php?p=taxdetails&id=474857,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Stenosoma,,capito,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_208",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.008
44614070,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_12","Eulalia viridis",urn:lsid:marinespecies.org:taxname:130639,http://marinespecies.org/aphia.php?p=taxdetails&id=130639,Species,"Eulalia viridis","(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=130639,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,,viridis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_110",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,684,0.324
44614072,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_66","Lucinella divaricata",urn:lsid:marinespecies.org:taxname:140282,http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Species,"Lucinella divaricata","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=140282,Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Lucinella,,divaricata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_76",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.004
44614074,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_135","Pholoe synophthalmica",urn:lsid:marinespecies.org:taxname:130605,http://marinespecies.org/aphia.php?p=taxdetails&id=130605,Species,"Pholoe inornata","Johnston, 1839",http://marinespecies.org/aphia.php?p=taxdetails&id=130601,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pholoe,,inornata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_152",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,360,0.036
44614076,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_146","Staurocephalus kefersteini",urn:lsid:marinespecies.org:taxname:155342,http://marinespecies.org/aphia.php?p=taxdetails&id=155342,Species,"Protodorvillea kefersteini","(McIntosh, 1869)",http://marinespecies.org/aphia.php?p=taxdetails&id=130041,Animalia,Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,,kefersteini,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_167",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,20,0.012
44614078,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_130","Nereis zonata",urn:lsid:marinespecies.org:taxname:130407,http://marinespecies.org/aphia.php?p=taxdetails&id=130407,Species,"Nereis zonata","Malmgren, 1867",http://marinespecies.org/aphia.php?p=taxdetails&id=130407,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,,zonata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_146",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,40,0.012
44614080,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_112","Nephthys cirrosa",urn:lsid:marinespecies.org:taxname:337189,http://marinespecies.org/aphia.php?p=taxdetails&id=337189,Species,"Nephtys cirrosa","Ehlers, 1868",http://marinespecies.org/aphia.php?p=taxdetails&id=130357,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,cirrosa,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_126",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,36,0.008
44614082,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_76","Mytilus galloprovincialis",urn:lsid:marinespecies.org:taxname:140481,http://marinespecies.org/aphia.php?p=taxdetails&id=140481,Species,"Mytilus galloprovincialis","Lamarck, 1819",http://marinespecies.org/aphia.php?p=taxdetails&id=140481,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,galloprovincialis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_87",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,0.004
44614084,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_88","Aricidea claudiae",urn:lsid:marinespecies.org:taxname:130557,http://marinespecies.org/aphia.php?p=taxdetails&id=130557,Species,"Aricidea (Strelzovia) claudiae","Laubier, 1967",http://marinespecies.org/aphia.php?p=taxdetails&id=734522,Animalia,Annelida,Polychaeta,,Paraonidae,Aricidea,Strelzovia,claudiae,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_100",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,60,0.008
44614086,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_138","Polydora ciliata",urn:lsid:marinespecies.org:taxname:131141,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Species,"Polydora ciliata","(Johnston, 1838)",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_155",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,12,0.004
44614088,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_180","Nototropis guttatus",urn:lsid:marinespecies.org:taxname:488957,http://marinespecies.org/aphia.php?p=taxdetails&id=488957,Species,"Nototropis guttatus","Costa, 1853",http://marinespecies.org/aphia.php?p=taxdetails&id=488957,Animalia,Arthropoda,Malacostraca,Amphipoda,Atylidae,Nototropis,,guttatus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_204",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,172,0.084
44614090,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_74","Mysella bidentata",urn:lsid:marinespecies.org:taxname:140380,http://marinespecies.org/aphia.php?p=taxdetails&id=140380,Species,"Kurtiella bidentata","(Montagu, 1803)",http://marinespecies.org/aphia.php?p=taxdetails&id=345281,Animalia,Mollusca,Bivalvia,Galeommatida,Lasaeidae,Kurtiella,,bidentata,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_84",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,48,0.004
44614092,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_69","Modiolus adriaticus",urn:lsid:marinespecies.org:taxname:140462,http://marinespecies.org/aphia.php?p=taxdetails&id=140462,Species,"Modiolus adriaticus","Lamarck, 1819",http://marinespecies.org/aphia.php?p=taxdetails&id=140462,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,,adriaticus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_79",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.004
44614094,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_77","Parvicardium exiguum",urn:lsid:marinespecies.org:taxname:139008,http://marinespecies.org/aphia.php?p=taxdetails&id=139008,Species,"Parvicardium exiguum","(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=139008,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Parvicardium,,exiguum,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_88",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,160,1.16
44614096,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_48","Cylichnina robagliana",urn:lsid:marinespecies.org:taxname:141121,http://marinespecies.org/aphia.php?p=taxdetails&id=141121,Species,"Retusa robagliana","(P. Fischer, 1869)",http://marinespecies.org/aphia.php?p=taxdetails&id=741801,Animalia,Mollusca,Gastropoda,Cephalaspidea,Retusidae,Retusa,,robagliana,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_11",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,8,0.004
44614098,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_179","Microdeutopus damnoniensis",urn:lsid:marinespecies.org:taxname:102047,http://marinespecies.org/aphia.php?p=taxdetails&id=102047,Species,"Microdeutopus damnoniensis","(Spence Bate, 1857)",http://marinespecies.org/aphia.php?p=taxdetails&id=102047,Animalia,Arthropoda,Malacostraca,Amphipoda,Aoridae,Microdeutopus,,damnoniensis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_202",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,140,0.076
44614100,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_109","Heteromastus filiformis",urn:lsid:marinespecies.org:taxname:129884,http://marinespecies.org/aphia.php?p=taxdetails&id=129884,Species,"Heteromastus filiformis","(Claparède, 1864)",http://marinespecies.org/aphia.php?p=taxdetails&id=129884,Animalia,Annelida,Polychaeta,,Capitellidae,Heteromastus,,filiformis,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_123",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,280,0.04
44614102,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_115","Nephtys hombergii",urn:lsid:marinespecies.org:taxname:130359,http://marinespecies.org/aphia.php?p=taxdetails&id=130359,Species,"Nephtys hombergii","Savigny in Lamarck, 1818",http://marinespecies.org/aphia.php?p=taxdetails&id=130359,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,hombergii,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_129",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,0.008
44614104,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_199","Tricolia pullus",urn:lsid:marinespecies.org:taxname:141700,http://marinespecies.org/aphia.php?p=taxdetails&id=141700,Species,"Tricolia pullus","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141700,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,pullus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_28",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.004
44614106,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_1","Chamelea gallina",urn:lsid:marinespecies.org:taxname:141907,http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Species,"Chamelea gallina","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141907,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Chamelea,,gallina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_62",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,16,2.98
44614108,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_159","Corophium runcicorne",urn:lsid:marinespecies.org:taxname:102099,http://marinespecies.org/aphia.php?p=taxdetails&id=102099,Species,"Medicorophium runcicorne","(Della Valle, 1893)",http://marinespecies.org/aphia.php?p=taxdetails&id=236505,Animalia,Arthropoda,Malacostraca,Amphipoda,Corophiidae,Medicorophium,,runcicorne,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_181",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,112,0.024
44614110,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_154","Balanus improvisus",urn:lsid:marinespecies.org:taxname:106218,http://marinespecies.org/aphia.php?p=taxdetails&id=106218,Species,"Amphibalanus improvisus","(Darwin, 1854)",http://marinespecies.org/aphia.php?p=taxdetails&id=421139,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Amphibalanus,,improvisus,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_175",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.032
44614112,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_150","Syllis hyalina",urn:lsid:marinespecies.org:taxname:131436,http://marinespecies.org/aphia.php?p=taxdetails&id=131436,Species,"Syllis hyalina","Grube, 1863",http://marinespecies.org/aphia.php?p=taxdetails&id=131436,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,,hyalina,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_171",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,20,0.004
44614114,2017-08-04T12:04:57.967,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2886,"IBSS NASU","Benthic data from Sevastopol",,1985-07-01T00:00:00,summer,1985,,,7,,,,,,,,,,"Europe, Atlantic ocean, Black Sea",Ukraine,"Crimea peninsula",Sevastopol,,BSUaNS4_0785,33.48,,,44.7,,,,,5,,"IBSS NASU_Benthic data from Sevastopol_144","Sphaerosyllis bulbosa",urn:lsid:marinespecies.org:taxname:131379,http://marinespecies.org/aphia.php?p=taxdetails&id=131379,Species,"Sphaerosyllis bulbosa","Southern, 1914",http://marinespecies.org/aphia.php?p=taxdetails&id=131379,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Sphaerosyllis,,bulbosa,,,HumanObservation,,"IBSS NASU_Benthic data from Sevastopol_165",,,,,,,,"Sample area=0,25m2","Sampling instrument: Sieve size=1,0mm",18116479,,,,,,,,,,,,,,,,,4,0.004
